subject,horizon,condition,A,B,sigma
1063,6,equal,0.5212150619784094,-1.2676292263451516,2.4238459825298673
1064,1,equal,-2.996627399522612,-2.377294041307289,2.9701511157349527
1064,6,equal,7.275206024095331,0.8194583463464354,9.613931441759199
1065,1,equal,2.497524704462048,-0.7910034204856667,4.310912960793689
1065,6,equal,3.147453596653786,-0.2287989532088783,5.520664317978503
1066,1,unequal,-2.2374093263190655,-2.1462517658701246,4.536298159888021
1066,6,equal,3.6315231448223195,-0.1343918313609424,6.984825181800477
1067,1,equal,-0.5966491636845838,-0.8272715480221063,2.138721863967984
1067,6,equal,0.9719071534696215,-1.1930491037246436,3.867728263962673
1068,1,unequal,-12.872070106312014,-5.4989195071904,49.99999999999528
1068,6,unequal,-31.836691624726633,-11.31436700473778,43.77071609138332
1069,1,equal,-0.9342852204597586,-1.70488058659122,2.222278138946204
1069,6,unequal,12.926015484675045,2.8965978058972968,19.27437005204568
1070,1,equal,0.9410225521394152,-1.0966810778301526,0.6857194103174825
1070,6,unequal,1.9492661677916034,-1.0135571707082462,6.260455905475794
1071,1,unequal,1.4804820375850372,-1.077220976092747,3.7019834397106437
1071,6,unequal,-1.9694512604054162,-0.548108724567008,7.211293973851261
1072,1,equal,-9.957962647978874,-4.606985480036981,6.2587893328948265
1072,6,unequal,-25.801482326986747,-9.473486002363215,26.8455672692996
1073,1,equal,1.167289333492399,-1.196904437166092,0.570001394629939
1073,6,equal,2.5533334353864303,-0.6638923284193067,3.2154463167753766
1074,1,equal,-1.4111977828142985,-1.8689628317438736,3.9430596295363434
1074,6,unequal,4.848243975821381,-0.10608442424194497,10.601287018427064
1075,1,unequal,-18.191890477012475,-7.045528634615537,25.119643410462405
1075,6,unequal,-6.4028328178902,-3.4994065047980354,9.039825617392362
1076,1,equal,0.11354524298291073,-1.3755072381563522,2.137522315701651
1076,6,unequal,-0.8044015493990017,-1.6501218125935764,1.7979327010888697
1077,1,unequal,0.35578552944888925,-1.8197255591629584,15.49490223792901
1077,6,unequal,2.6431291406584068,-0.7346088587074989,13.406513022579336
1078,1,unequal,2.181591354115333,-0.9143014899794705,16.87684488887931
1078,6,unequal,6.823809062718243,0.9494639712344615,41.11491999987989
1079,1,unequal,2.5225171521700407,-0.5369538220392306,0.10000000000000041
1079,6,equal,9.856260772617205,1.8081306570485336,14.02537664435509
1080,1,unequal,-4.395185145889376,-2.847156851279218,4.596766877048719
1080,6,equal,2.2787438156599764,-0.9065788918683347,6.419935193936117
1081,1,equal,0.7119246063778258,-1.1283733042348616,0.10000000000000002
1081,6,equal,2.1907617374480717,-0.7187830375103164,3.024878250701132
1082,1,equal,3.8489723717785975,-0.3824684526467701,3.614058260112253
1082,6,equal,3.076313074182209,-0.5703077697764133,3.126147226045973
1083,1,equal,-1.105090172057401,-1.7825902134375724,3.5675215291327893
1083,6,unequal,0.22355621724856206,-1.373877803429019,2.7000428406712884
1084,1,equal,-0.15435687659086225,-1.3943431918099414,0.732203358969395
1084,6,equal,-0.11925067665735493,-1.3954656991138124,0.42797594023843055
1085,1,equal,-1.461954164522502,-1.8315627873454878,2.0346864424841034
1085,6,equal,1.3220852562920218,-1.0870382030199166,4.1676714985223695
1086,1,equal,1.5559358269242578,-0.9433564676810302,0.34247207897185444
1086,6,equal,1.0270163544611617,-1.059398524755171,1.3608795542600147
1087,1,equal,0.03505066997413889,-1.4129134084829644,1.7762197954726835
1087,6,equal,10.318192517203832,1.9411456761764871,16.865212546382185
1088,1,equal,1.3079925592715473,-1.1040130058437638,0.8980496240212897
1088,6,equal,4.019727488266988,-0.11785785724193613,3.2545752227040845
1089,1,equal,1.280930583685628,-1.0950596644920123,1.256738130082028
1089,6,equal,7.755128973006461,1.0082523803568886,4.569695251929495
1090,1,equal,1.280930583685628,-1.0950596644920123,1.256738130082028
1090,6,equal,7.755128973006461,1.0082523803568886,4.569695251929495
1091,1,equal,0.6963431287735509,-1.112793595947187,0.10000000000000002
1091,6,equal,1.3957254393601182,-1.069929221218731,0.5384227322401571
1092,1,equal,-4.893158731846017,-2.974117118843724,3.1458263936434796
1092,6,equal,-3.06027627188662,-2.2198231611496744,8.095429945406373
1093,1,equal,-2.009963459328567,-2.0887790202832286,3.6131665984361687
1093,6,equal,-0.32977601582974453,-1.5482209519906651,2.4713671885468185
1094,1,equal,-10.764266119293277,-4.838405335464755,9.487805231985837
1094,6,equal,-21.317874902347207,-8.097433343735968,14.253098536546473
1095,1,equal,1.0604514662618867,-0.9850498964582937,0.6126938279327071
1095,6,equal,-0.5382883832084688,-1.4962197336834178,0.8448749772503727
1096,1,equal,-13.415922905217593,-5.681451445987424,12.070240042960766
1096,6,equal,-18.95867889302582,-7.385654975187604,13.596729008635796
1097,1,equal,-0.03516506780139032,-1.5534510706137628,10.810640892745042
1097,6,equal,-10.475871066570605,-4.778196321918327,49.99999999999885
1098,1,equal,1.0466748930383027,-1.1970980976760341,4.805472053445476
1098,6,equal,3.8989590992965315,-0.3080648947475387,3.5712599175957482
1099,1,equal,-1.2773974069329068,-1.7912455294149385,2.057103641274758
1099,6,equal,-0.10550924956510263,-1.3809497574621656,1.1083234103201496
1100,1,equal,-3.5877899968075817,-2.5690646829250983,2.778129841833919
1100,6,equal,6.054950631744618,0.41751302614587105,6.424181783260228
1101,1,equal,1.2652334273735995,-0.9535920736891181,0.10000000000000002
1101,6,equal,0.4654627926948474,-0.798884535079189,0.10000000000000031
1102,1,equal,0.7024440066309313,-1.1188941834203459,0.10000000000000002
1102,6,equal,5.041970174687976,0.01635479170192279,3.1363117032430283
1103,1,equal,-5.644160630524873,-3.2503243077169914,6.606635608299257
1103,6,equal,-3.849855595265714,-2.7495452256344652,21.652753547285908
1104,1,equal,1.3657968818041588,-0.7954910749881066,2.7484367523877737
1104,6,equal,2.6303173752464653,-0.6303187414393425,0.10000000000000042
1105,1,equal,-7.671422954637279,-3.9011020165714947,13.30010863458349
1105,6,equal,-0.9993163967873965,-1.8558002138820906,12.689199437915233
1106,1,equal,-1.2724266060480565,-1.863240285459899,2.2461821470618517
1106,6,equal,-1.1497567504178239,-1.68654688861973,0.8120996231396203
1107,1,equal,-0.882611820905755,-1.679245235891783,2.2954082447130744
1107,6,equal,0.6251445411559114,-1.2420603629467357,2.5939910671631434
1108,1,equal,-1.857929819279726,-1.9972933744564254,2.572116328108881
1108,6,equal,0.7435624764247502,-1.0769842172694604,0.10000000000000002
1109,1,equal,-1.407256923790576,-1.8850924286038,39.53849498617644
1109,6,equal,-2.9210840549608124,-2.427140955254653,14.37284048286559
1110,1,equal,-4.425250847946878,-2.76826271917464,0.6154319819832811
1110,6,equal,-2.2992068414963067,-2.193675415652226,4.362243115201458
1111,1,equal,6.147511035094244,0.4778842360353471,4.124507794732301
1111,6,equal,2.041065973712197,-0.8157775001057307,2.3348094896987885
1112,1,equal,1.2482246664154946,-1.0820801215589282,4.754928094900315
1112,6,equal,5.09562271962421,0.07509487745377237,3.6398328604666705
1113,1,equal,0.6969491833655853,-1.131125707772765,1.7004137018948304
1113,6,equal,5.2359413636581085,0.15528909470268312,2.121502977203237
1114,1,equal,0.22025310802553008,-1.4095174126667505,2.392444205059601
1114,6,equal,0.8398186041682005,-1.1702291849465427,4.064356959265262
1115,1,equal,6.147511035094244,0.4778842360353471,4.124507794732301
1115,6,equal,2.041065973712197,-0.8157775001057307,2.3348094896987885
1116,1,equal,-0.15435687659086225,-1.3943431918099414,0.732203358969395
1116,6,equal,-0.11925067665735493,-1.3954656991138124,0.42797594023843055
1117,1,equal,1.5559358269242578,-0.9433564676810302,0.34247207897185444
1117,6,equal,1.0270163544611617,-1.059398524755171,1.3608795542600147
1118,1,equal,-5.644160630524873,-3.2503243077169914,6.606635608299257
1118,6,equal,-3.849855595265714,-2.7495452256344652,21.652753547285908
1119,1,unequal,0.8253207103225374,-1.1533066271625498,2.7796377836455517
1119,6,equal,-1.4314055282116647,-0.39227565933168773,12.24901938533464
1120,1,unequal,-0.6416555897237319,-1.6088130010981563,2.651936906847784
1120,6,unequal,1.567568266793258,-1.0000465355970298,1.939350409140781
1121,1,unequal,1.143426347067854,-1.1797477437211203,2.622522101066508
1121,6,unequal,4.609082650795385,-0.20206249998329456,3.0519428708669976
1122,1,unequal,-2.832282005363572,-2.360350429268979,4.267826099174319
1122,6,unequal,15.917846691410894,3.9770276159830917,19.089425482242394
1123,1,unequal,3.8876342093001175,-0.4664716004948953,13.292940115639132
1123,6,unequal,23.734338546460013,-0.7138704101347879,49.99999999999999
1124,1,unequal,-1.4579473789168758,-2.0189370370881328,4.556002975761005
1124,6,unequal,-0.5108302198137222,-1.9128315843988688,4.455909034639657
1125,1,unequal,-0.341109040190447,-1.6110505701070352,1.9686244630385998
1125,6,unequal,3.1365126991174868,-0.4971676348058326,1.6461326608774312
1126,1,unequal,-1.4183974693767412,-1.8867600184841478,3.05242450563778
1126,6,unequal,-0.717917150770253,-1.7635224038368367,8.986532466517595
1127,1,unequal,1.6790215706329086,-0.845373040858973,0.10000000000000002
1127,6,unequal,2.219558063588338,-0.7369943097724879,0.3625568043868797
1128,1,unequal,1.674136692075579,-0.8405181613220623,0.10000000000000002
1128,6,unequal,1.6172907192007484,-0.9264803536765626,0.9168041540273848
1129,1,unequal,1.4037791772980162,-1.006212221957766,7.503086161736818
1129,6,unequal,6.230691537539423,0.47576736457803526,23.709756550467194
1130,1,unequal,0.5867045542735906,-1.435847074299543,2.433843072702267
1130,6,unequal,4.917292529421758,0.018224960692102065,2.9403304250452997
1131,1,unequal,0.3883311633534941,-1.3030755239769258,0.7382293612520141
1131,6,unequal,1.3573059886810923,-1.0507670684529566,0.8902349986813224
1132,1,unequal,0.37700885061939304,-1.2924897440814664,0.7403277625640658
1132,6,unequal,-3.9225194763337923,6.29467419900511,13.563255541546598
1133,1,unequal,-2.1418286529700685,-2.088051954017334,0.5463686874413878
1133,6,unequal,2.283018794653456,-0.8255577900602022,0.46933352905211745
1134,1,unequal,-2.9018888178057187,2.234896413935767,0.10000000035217349
1134,6,unequal,0.18088398535207934,-1.3948424070310872,3.335550889791981
1135,1,unequal,3.6483169046302284,-0.2775984214871283,11.000952717579537
1135,6,unequal,4.788521133835327,-0.06314175597123717,20.746965201239465
1136,1,unequal,0.9367844643326269,-1.2569916494425524,2.103974401169562
1136,6,unequal,-0.056893079729025936,-1.5000857355354373,4.6534859611162815
1137,1,unequal,0.3457653522214176,-1.2689528650620376,0.7565793980106155
1137,6,unequal,5.651321593423231,0.2497690911993185,8.252721346931557
1138,1,unequal,1.098808862229751,-1.563582446351109,1.7784880039119944
1138,6,unequal,18.475077459578426,4.920043986243118,15.847503170465776
1139,1,unequal,0.9087107649830515,-1.1419730183541796,1.6969197152521818
1139,6,equal,7.131463203874207,0.833818265537517,5.697908539538364
1140,1,unequal,2.8016974503401406,-0.6714851958190556,1.6098568700603968
1140,6,unequal,7.75367456666236,1.0899177970068776,9.202131990225892
1141,1,unequal,2.900371201234193,-0.6720062847982918,6.346936743744116
1141,6,unequal,-0.4214912104834044,-1.6939815941436518,11.875008736986732
1142,1,unequal,-0.15403279758749677,-1.444016954097529,1.2723098917445401
1142,6,unequal,2.556647873970264,-0.6479153784532221,3.8550488395652427
1143,1,unequal,1.1405963368203584,-0.9739979922883866,0.10000000000000002
1143,6,unequal,-1.9496510931593622,-2.1164079863744605,4.993168159624688
1144,1,unequal,0.25798241189288923,-1.3037627117398165,1.4840540163300622
1144,6,equal,1.7403780158184288,-0.8367677654546298,3.7513744257882906
1145,1,unequal,-2.337603824519132,-2.1717547790082286,3.3792577616011163
1145,6,unequal,-0.2697480158810913,-1.2499026106055218,4.496188634076161
1146,1,unequal,-0.6440742526088717,-1.6693663099986902,3.7177752907966997
1146,6,unequal,1.774994737316114,-1.1107253230320298,11.50779554132683
1147,1,unequal,1.2569591569902436,-1.0866935088674572,2.615523580498632
1147,6,unequal,1.881666581404169,-1.010811572025191,3.4840015886264775
1148,1,unequal,0.6478381050607592,-1.1788318421070467,1.2662325103115477
1148,6,unequal,2.0539099047357996,-0.9243637457849166,2.5629346121539966
1149,1,unequal,-0.5825501090734733,-1.7543924849838706,2.6411555733479775
1149,6,unequal,2.5011882022004515,-0.7267035775159632,3.3185600068831027
1150,1,unequal,-1.5041453968846101,-1.8580997914803878,2.342873750417882
1150,6,unequal,6.182919204392345,0.3390190321907574,11.119400801594356
1151,1,unequal,-0.3355117319417064,-1.5560303686533943,0.10000000000039375
1151,6,unequal,0.27012536039004903,-1.4770192277244927,8.55183668392317
1152,1,unequal,2.0667233551611077,-0.8380302119126626,4.130225737820379
1152,6,unequal,2.077969110507012,-0.9392606735858839,4.371339969999262
1153,1,unequal,-6.958837565347813,-3.686602782582757,48.42814614923416
1153,6,unequal,3.3483562332153465,-0.3498958528465052,43.29822218745022
1154,1,unequal,0.7416196444851652,-1.2289306818944379,3.6057281011555835
1154,6,equal,9.022076145296074,1.454383545301471,21.469974245388194
1155,1,unequal,4.257445650576299,-0.22130231876876877,9.988672239628418
1155,6,unequal,-0.9989247754840946,-1.766924668582022,25.205952314423076
1156,1,unequal,2.7724171037642744,-3.4394085605226015,0.10000000000000019
1156,6,unequal,0.9003957545845528,-0.4392159710165292,7.044806051459599
1157,1,unequal,-3.188043354638197,-2.524872745681598,5.3347200262777115
1157,6,unequal,-0.70364708593823,-1.8910986400914664,49.99999999994291
1158,1,unequal,1.9866561072361975,-0.8405887678296625,4.5155219583788835
1158,6,unequal,6.554054641267779,0.6134421186730372,12.805713359708204
1159,1,unequal,1.6664907371242992,-0.8828220481146091,0.6884072814237484
1159,6,unequal,2.7707051049361273,-0.7009495556384236,10.341086753946744
1160,1,unequal,4.410387546414971,-0.13391070230980118,10.738877125884162
1160,6,unequal,12.502044779754224,2.3326705458218515,25.21059213575845
1161,1,unequal,0.5862079703206031,-1.2831845695542126,3.0462258700733607
1161,6,unequal,4.516849354620049,-0.14301068258791727,10.26464732185036
1162,1,unequal,-0.35023765520336736,-1.5447318530758887,2.8529558078322945
1162,6,unequal,0.7323790740353896,-1.2323526681696944,0.10000000000000002
1163,1,equal,0.47787591398765616,-1.3520348540098197,1.7489085459450524
1163,6,equal,4.844015352548671,-0.06855208819730978,7.869978666432279
1164,1,unequal,-1.6197213564739634,-2.044448992544513,49.998781163567365
1164,6,unequal,16.735465417562665,-8.449644408660774,49.999999999975266
1165,1,unequal,0.6326972432983545,-1.190247784086698,2.0016843005865272
1165,6,unequal,5.024700071015457,0.0763504641160431,2.912274393430853
1166,1,unequal,0.4341177913606985,-1.3431823082355387,3.485064600573163
1166,6,unequal,1.1472725620130158,-1.1190624504462385,3.060883271548237
1167,1,unequal,-3.9442660139773706,-2.7281647295971956,5.643423774057499
1167,6,unequal,-3.3755454073519373,-2.609606988405478,9.555765155791013
1168,1,unequal,-2.3412359211105893,-2.176902465333936,3.8946332550045426
1168,6,unequal,5.275523977297246,0.09649442049478885,6.878698663485402
1169,1,unequal,2.0430924493671254,-0.7756121021540422,0.4383954704616186
1169,6,unequal,0.7426007404396119,-1.2427318057336143,0.10000000000000722
1170,1,unequal,1.1305800758492655,-1.0447749165345162,0.4681905546985793
1170,6,unequal,1.539742081026822,-0.7850409157043376,3.231489212508285
1171,1,unequal,2.310377174497762,-0.9196622995398999,7.2787880750310325
1171,6,unequal,-1.954153176463112,-2.2080064876270615,11.790999181705859
1172,1,unequal,-1.443920426037441,-1.9956805679429237,3.7769345523899265
1172,6,unequal,0.33870053678335743,-1.4907925401718198,14.321227435956008
1173,1,unequal,2.7535253030517266,-0.6465930928099085,1.9835205230019688
1173,6,unequal,2.049096252455283,-0.9580317302311686,3.233361421651845
1174,1,unequal,12.484604470033046,2.3098234602842607,49.99999999919252
1174,6,unequal,32.12903998047049,9.86264261129039,49.99999999975006
1175,1,unequal,-7.723734598404243,-3.921447223456014,49.999999999994664
1175,6,unequal,-3.120679752474788,-2.5132952664043278,21.047509175951152
1176,1,unequal,-0.3712325145828354,-1.5202509206261057,0.10000000000743547
1176,6,unequal,6.125919227497791,-5.09081593396333,11.622339434645212
1177,1,unequal,0.22760881678656658,-1.4974674036555995,2.130529551706157
1177,6,unequal,12.067135078561122,2.57871785388653,12.835117789183021
1178,1,unequal,1.8900752871799738,-0.9326137840739197,1.9013756731027887
1178,6,unequal,5.226746228640071,0.1439865128641198,4.83204305311517
1179,1,unequal,-2.4951109739058706,-2.283250642080876,3.6470466163017967
1179,6,unequal,2.7913320244442037,-0.6639187739677017,11.46051326162323
1180,1,unequal,-1.7462287126202878,-1.983610879762786,4.114149801656436
1180,6,unequal,3.199859717954877,-0.23418041812310603,2.573635238506088
1181,1,unequal,-2.008046285346483,-2.102917838002202,4.555786934443286
1181,6,unequal,-2.405007455860964,-2.1866548225146953,3.3486342793930888
1182,1,unequal,0.040527512894695555,-1.4188648558707035,1.9754677008836088
1182,6,unequal,1.6010777132275176,-1.0031044132886173,4.494606709080476
1183,1,unequal,0.4348354905876971,-1.344393602684326,1.4085450328427933
1183,6,unequal,1.897608082356502,-0.9346750525993317,1.25695187445209
1184,1,unequal,0.5221197973872881,-1.1891163954598427,0.10000000000000002
1184,6,unequal,2.2274003678881154,-0.7462448062015228,0.3642430764525847
1185,1,unequal,1.3268833046156006,-1.0289524469108193,2.3715917967717943
1185,6,unequal,1.8441556566202724,-1.071761618915873,3.7816015730731154
1186,1,unequal,-2.1375656416211064,-2.0949459776070243,3.2692149773854857
1186,6,unequal,-4.74824517668784,-2.9643506630410488,8.380919570406693
1187,1,unequal,-3.064620889914443,-2.460684992278129,5.5176547440325825
1187,6,unequal,5.815330285101021,0.3928442992921643,12.222436277519607
1188,1,unequal,-0.7392903471322427,-1.7256744377836837,3.7454857004495814
1188,6,unequal,3.544356965619334,-0.435718411281453,13.103395601245653
1189,1,unequal,1.72605820100269,-0.89254605493826,0.10000000000627178
1189,6,unequal,7.877440026305762,1.1287747944892166,4.769610281497891
1190,1,unequal,3.8821508888960996,-0.3694139217617304,4.582359968536132
1190,6,unequal,1.5113621349015605,-1.0680298353963047,3.6482199699832853
1191,1,unequal,1.1704129239957155,-1.0037073103616287,0.10000000000000002
1191,6,unequal,0.18931820172023034,-1.3593710104395693,0.9842412670574411
1192,1,unequal,0.2821043622107459,-0.9490845088225479,0.10000000000000002
1192,6,unequal,-0.6070560441707026,-1.6887445140952646,3.7958757394101332
1193,1,unequal,-0.9823677834231119,-1.7792124415542712,2.7062550764501303
1193,6,unequal,1.4152248018897293,-1.002583922595437,6.46643990432364
1194,1,unequal,-1.8861827293957956,-2.030054190532437,4.391318655128413
1194,6,unequal,8.621086733811937,1.31054873908374,8.638792223842204
1195,1,unequal,1.3156141894947693,0.6836023096365363,0.10000000000000002
1195,6,unequal,19.769231394155316,5.364143038165405,31.17909436209483
1196,1,unequal,-0.0942043029866152,-1.4564933835500238,2.862752291607213
1196,6,unequal,1.6761475747486994,-1.0650577478862133,2.965498849330688
1197,1,unequal,-2.0482004533573717,-2.0329187340437986,2.4396667956954032
1197,6,unequal,4.053640416898606,-0.2751706176694874,2.291131424583253
1198,1,unequal,1.2865496376876393,-0.9949880899562636,1.750895132460541
1198,6,unequal,-0.22064654871877334,-1.4980198065890795,0.10000000000000003
1199,1,unequal,-0.34728770131573083,-1.54432283430232,0.10000000000000718
1199,6,unequal,2.3849333686437384,-0.7264249408221123,0.6893204783589708
1200,1,unequal,3.829622297631627,-4.496285753687357,0.10000000023904788
1200,6,unequal,7.512524857064959,0.8843842177153963,10.75358465903024
1201,1,unequal,0.1601758315102318,-1.448418802423343,1.6934973374951219
1201,6,unequal,0.46683926845228,-1.3451187214693023,4.000254737167788
1202,1,unequal,-0.1622771468022975,-1.4859632546965769,7.437464973470408
1202,6,unequal,-11.179368229319463,-5.0091640602757925,11.992817200312423
1203,1,unequal,-0.8845392586940657,-1.7162250733654836,3.343169107549696
1203,6,unequal,-1.8178601663347613,-2.085482374964315,5.031885774469285
1204,1,unequal,-1.8461391140867915,-2.1241322378375598,49.99999999999892
1204,6,unequal,5.245052762421499,-0.006193973225158966,49.99999999996903
1205,1,unequal,-1.2227730093605194,-1.8169447764768167,3.398295753821156
1205,6,unequal,1.907957069961353,-0.9562071937033465,8.246325885656752
1206,1,unequal,2.9604259561585016,-0.6988247839026296,18.253989951638598
1206,6,unequal,5.313853457767438,-4.227370174725609,49.99999999999999
1207,1,unequal,0.522678200455073,-1.2017253841184505,1.94586797967209
1207,6,unequal,5.01103536394371,0.05061982022477599,2.835913033083048
1208,1,unequal,1.247057625746681,-1.57256311694884,26.524138477601625
1208,6,unequal,-10.962783599711019,0.314548776212209,49.99999999999999
1209,1,unequal,0.49067468267328296,-1.2500536936770794,2.2540290901291145
1209,6,unequal,-1.0090638389880218,-1.9058782335029985,2.0388070444568798
1210,1,unequal,-1.468477660705398,-2.23763241104782,5.126377487104548
1210,6,unequal,-1.1939945915688268,-1.7766090228635656,2.7645010713950295
1211,1,unequal,0.07157914916691957,-1.4048332075846102,0.10000000000456447
1211,6,equal,6.692386108236705,0.6757337751707254,4.236518707552521
1212,1,unequal,-0.785321786855871,-1.5912103372965223,2.1472957539834936
1212,6,equal,-1.714672162606518,-1.9703207750060696,3.4190658139536323
1213,1,equal,-1.1639612568667594,-1.7453707661302924,2.110716891645039
1213,6,equal,24.433179576702635,7.24475046046799,16.01177015124471
1214,1,equal,-8.742339353739071,-4.149867223989222,5.35992661538314
1214,6,unequal,0.915283691526548,-1.2615037371262707,5.9408882533276435
1215,1,unequal,17.701163884497873,3.6480271903774972,47.89014290510008
1215,6,unequal,-1.8978444652845896,-2.0365874523700183,15.553881057021568
1216,1,equal,-0.5354711748651838,-1.6199477151144932,2.1272624699042733
1216,6,equal,-1.6297282756532134,-1.9212065814655206,2.0699942385773555
1217,1,equal,-0.09276803935319547,-1.5003618871265443,3.0736685814668254
1217,6,unequal,2.602862364988785,-0.736405184836317,5.30932227428589
1218,1,unequal,2.5075260005496545,-0.7575260375765289,2.055146516140829
1218,6,equal,-0.9640670324405402,-1.748927298182004,0.10000000000000002
1219,1,equal,1.5879613714980487,-1.0035250385321683,0.19751808868391132
1219,6,equal,1.0977454539246452,-1.1420309314287411,0.6638048268245387
1220,1,unequal,0.703425189314387,-1.1460126894628901,0.10000000000000009
1220,6,unequal,1.7404903166447678,-2.7400431451694622,0.2148332603991106
1221,1,unequal,-0.9681668906016436,-1.7054515272979116,2.5055155816228964
1221,6,unequal,2.0166834352314895,-0.9781487937086364,11.372226408160381
1222,1,unequal,-0.45060479329098485,-1.5468783966474884,0.8566211422010227
1222,6,equal,1.1891760923213581,-1.0582295382402422,1.7820485615699855
1223,1,unequal,-0.5750111084071572,-1.3815686055970824,1.587821582479477
1223,6,unequal,2.6417718409082878,-0.6768826401182343,3.785985143736384
1224,1,unequal,3.4136892749377195,-1.0720788987679564,2.584993960812737
1224,6,equal,-1.1408790282076573,-1.860843512608657,0.10000000000000017
1225,1,unequal,-2.215345968237383,-2.0900155883639435,2.3714131595469268
1225,6,equal,4.568310660562713,-0.18541879724294064,6.674335897011606
1226,1,equal,-15.70374713789656,-6.366685631774776,13.396715695936209
1226,6,unequal,-29.115591573682444,-10.497644416621375,47.71429773046082
1227,1,equal,0.15385255890251817,-1.321344801280186,0.9585354462860954
1227,6,equal,36.84991188840999,11.585207989541356,31.965804003353615
1228,1,unequal,1.3435605770381334,-0.9877467972517352,1.175953911452079
1228,6,equal,-2.9400372803215222,-2.447087468750186,7.46991445115137
1229,1,equal,-0.5309328675374727,-1.5459354557686096,1.301443739281537
1229,6,unequal,-3.846914823987711,-2.660184012686733,1.8217172080182737
1230,1,equal,-1.6392357927873018,-1.967043518344648,3.0039367815571696
1230,6,unequal,1.8696767580970186,-0.946395806331045,4.410622930247784
1231,1,equal,-0.05090964593989888,-1.4069933982183893,0.7230864643008871
1231,6,unequal,-2.483136989707328,-2.298718743004621,5.838671819978502
1232,1,equal,0.47277100753581336,-1.299476891676187,1.4035743966848215
1232,6,unequal,2.1522798878529232,-0.8455355308370639,1.056152169197034
1233,1,equal,0.12967851394550928,-1.3298667376649111,1.1130336519426405
1233,6,equal,1.072805512920265,-1.1380735393267503,1.7315819330990667
1234,1,equal,-1.5789950337698706,-1.9394884561468861,2.565747877853483
1234,6,unequal,16.81041712122508,-1.122286118557142,49.99999999999999
1235,1,equal,-0.16059548864570308,-1.5992078435752035,4.519201066815212
1235,6,equal,5.592237246826044,0.38587498400997106,11.748017011943944
1236,1,equal,-22.648423585067906,-8.53841989043385,16.55233346901932
1236,6,unequal,-1.9829427975931222,-2.1550859042288693,8.447612346416518
1237,1,unequal,0.0816072515297124,-1.4478092812158545,5.169175606895917
1237,6,equal,2.6304135971374043,-0.7937351561171384,6.441403048286659
1238,1,equal,21.35703548168557,-2.298702742792595,49.99999999999999
1238,6,unequal,-2.7629806948721964,7.92823528415232,49.99999999999999
1239,1,unequal,4.6057953361159925,-0.11816947404911742,3.1087366549738187
1239,6,equal,6.433235420477347,0.560513302542724,6.930365338179514
1240,1,unequal,0.2933301605343321,-1.2893192731030672,1.9727097242239808
1240,6,equal,-1.6504404111421593,-2.029404497017942,0.10000000000008032
1241,1,equal,0.6275555651631499,-0.8775264675684664,0.10000000000399807
1241,6,equal,1.4773134614907029,-1.0843352542224063,0.3497164990023512
1242,1,equal,-1.2181953011795805,-1.9484675874547674,0.1403158674454977
1242,6,unequal,1.8744307411893422,-0.9643262204984814,1.6944432235576024
1243,1,equal,3.3518994034662897,-0.5098144015181739,3.8672060907386503
1243,6,unequal,4.6275219403709995,-0.06635944753715411,12.274363927843035
1244,1,equal,-2.400994011303942,-2.2641238304202034,8.710495041180046
1244,6,unequal,-5.3761064772211435,-3.1899674891810395,19.903411941130603
1245,1,unequal,0.7502894535944044,-1.5210799095723953,6.874438447794673
1245,6,equal,-1.3267937896221456,-1.9996330950209549,7.291935273918715
1246,1,equal,-0.9936325215298885,-1.72961430407234,1.8714191555897133
1246,6,unequal,1.5878862900280648,-0.9212212532699001,0.10000001189771487
1247,1,equal,5.683098941456694,0.19384876656589772,12.834345529118437
1247,6,unequal,-11.147595915384043,-5.16796166920683,49.999999999999936
1248,1,equal,0.41426860730696335,-1.3100627440561685,0.8867707302492079
1248,6,unequal,-2.7914710114701147,-2.540839621245076,20.640914586063378
1249,1,equal,0.7678667197445047,-1.3366113184098842,4.916057952124802
1249,6,unequal,11.509860136956123,2.6628489206436052,47.138353618541196
1250,1,equal,0.27093863561289516,-1.331735378607482,0.2706992103610397
1250,6,unequal,0.4630406220210725,-1.2462580768927938,0.3466608251372922
1251,1,unequal,-6.260101195211262,-3.4463243985586534,6.575945230241887
1251,6,equal,1.7257422841585353,-5.559368601660047,0.10001397892537836
1252,1,unequal,4.7495971449436665,-0.09791346868803957,6.930322370794979
1252,6,unequal,-4.325620996391128,-2.86289122571507,7.217878809762724
1253,1,equal,0.4979588641473653,-1.33174767998695,1.7176371774667192
1253,6,unequal,4.24361898108392,-0.11081776409954287,1.3086033552982068
1254,1,unequal,0.7485143651715815,-0.8738953341089647,10.240197246015791
1254,6,unequal,7.563748593744043,0.9245795304888427,10.189527826817539
1255,1,unequal,-22.625830420423917,-8.50488215762995,12.398045737743786
1255,6,equal,-17.167285054859033,-6.81159858677566,16.42313572072466
1256,1,equal,1.1127037176523782,-4.112703616046938,0.10197278173542039
1256,6,unequal,9.398607722533495,1.6140243637527445,6.669386163130233
1257,1,equal,0.5548153254805102,-1.1239475096176206,1.2138414404732976
1257,6,equal,-3.5664986976508843,-2.5595238036010732,3.1373617164892904
1258,1,equal,2.8076798993682384,-0.5841633458491677,2.451637734314062
1258,6,unequal,5.9927517975031375,0.3445832384879335,10.424781823283118
1259,1,unequal,-7.94093748778434,-3.946479864448912,6.919566411610234
