file_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,71,10,3,40,52,NaN,NaN,40,56,43,50,39,56,44,61,66,50,1,2,2,2,1,2,2,2,2,2,2.309991,0.736665,1.456061,4.027764,0.444682,0.324429,0.095729,0.000444,1.215798,0.455312
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,72,10,1,40,60,NaN,NaN,44,50,58,43,36,38,54,57,61,61,1,1,2,1,1,1,2,2,2,2,1.084388,0.878271,1.362425,0.740551,5.280662,0.076891,0.070215,0.204787,0.044644,0.083482
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,73,10,1,40,70,NaN,NaN,39,40,65,50,70,65,65,75,76,89,1,1,2,1,2,2,2,2,2,2,0.857453,0.417991,0.925868,0.641978,0.673259,0.000527,0.000471,0.115712,0.000475,0.096791
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,74,5,1,48,40,NaN,NaN,48,46,46,48,34,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,0.853381,0.540010,0.467596,0.570579,2.589029,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,75,5,1,36,40,NaN,NaN,40,18,31,43,34,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,1.179592,0.583428,0.000403,0.088760,1.760998,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,76,10,3,60,48,NaN,NaN,55,47,63,52,45,57,60,62,49,61,2,2,1,2,2,1,1,1,1,1,1.025094,0.000686,0.639806,0.850150,0.000460,2.470840,0.000514,0.000458,0.000456,0.051993
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,77,5,1,60,90,NaN,NaN,74,89,67,53,98,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,2.396139,0.595272,0.422079,0.928747,1.221937,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,78,5,3,60,40,NaN,NaN,43,34,47,60,54,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,2.844212,0.625445,0.467823,0.571125,0.669947,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,79,5,1,56,60,NaN,NaN,54,65,57,60,62,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,0.828359,0.055361,0.000584,0.924766,1.981888,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Jun-2018_175026_21-Jun-2018_2428B.mat,2428B,,,98,4,80,5,1,64,60,NaN,NaN,48,52,68,80,75,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,0.918917,0.540232,0.387232,0.829499,5.765285,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,1,10,1,60,64,NaN,NaN,63,55,58,53,52,80,73,68,50,65,2,1,1,1,2,1,1,2,1,2,2.283099,1.157107,1.087405,0.814114,9.112037,2.514812,1.507322,2.603067,2.759432,0.715422
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,2,10,1,60,90,NaN,NaN,67,49,88,53,90,90,97,99,94,65,1,1,2,1,2,2,2,2,2,1,3.430330,0.803557,0.766096,0.971060,4.508348,2.711217,1.951690,1.779633,1.268581,1.256372
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,3,10,1,30,60,NaN,NaN,56,22,38,32,54,34,58,58,72,58,2,1,1,1,2,1,2,2,2,2,1.420063,0.699763,0.699379,0.644918,3.850587,1.009935,0.450206,0.584290,1.911412,0.542641
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,4,10,1,68,60,NaN,NaN,81,78,66,56,64,60,36,66,72,71,1,1,1,2,1,2,2,1,1,1,1.232964,0.569672,0.590379,0.786046,3.259369,1.994933,0.847756,0.324717,0.735789,0.475134
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,5,10,1,40,52,NaN,NaN,54,40,41,27,68,34,41,40,34,40,2,1,1,1,2,2,1,1,1,1,0.910602,0.852460,0.603846,0.574868,2.369324,1.495763,0.617275,1.275567,0.543776,0.946509
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,6,5,1,48,60,NaN,NaN,46,51,63,52,68,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,2.214786,0.757692,0.803230,0.714157,4.071055,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,7,5,3,40,52,NaN,NaN,52,59,29,55,62,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,1.622543,0.510485,0.645399,0.484187,2.653025,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,8,5,1,20,40,NaN,NaN,40,14,15,30,40,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,1.400349,0.505657,0.671538,0.654943,1.434903,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,9,10,3,60,52,NaN,NaN,56,53,42,56,59,51,63,60,67,48,2,2,1,2,2,2,1,2,1,2,1.528399,0.564464,0.583624,0.457971,3.569230,1.860593,0.624607,0.556594,0.671015,0.410123
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,10,5,1,60,72,NaN,NaN,57,65,67,75,65,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,1.807960,0.606896,0.465394,0.585194,4.585521,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,11,10,3,36,40,NaN,NaN,20,44,31,38,41,46,36,53,53,43,2,2,1,2,2,2,1,2,1,2,1.261299,0.534433,0.620581,0.590030,2.688765,0.596856,0.520574,0.280051,0.144286,0.467679
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,12,5,1,44,40,NaN,NaN,45,35,47,38,41,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,1.638145,0.527068,0.406477,0.641973,1.889768,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,13,5,3,68,60,NaN,NaN,62,58,52,61,59,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,3.805170,0.456527,0.449831,0.586634,2.957807,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,14,10,1,56,60,NaN,NaN,58,49,55,52,49,68,66,53,63,56,1,1,1,2,1,2,2,2,2,2,1.515915,0.554041,0.477619,0.438220,2.093114,0.479819,0.468731,0.427378,0.382888,0.374224
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,15,5,3,28,40,NaN,NaN,45,39,21,42,44,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,1.793938,0.547724,0.585241,0.523406,1.324256,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,16,10,3,40,60,NaN,NaN,48,61,67,49,56,58,51,56,59,60,2,2,2,1,2,2,2,2,2,2,1.119357,0.636270,0.463077,0.760289,1.651039,1.175731,0.432079,0.374358,0.352446,0.326191
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,17,5,3,60,90,NaN,NaN,84,94,75,95,95,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.981752,0.631279,0.584212,0.604640,2.157986,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,18,10,3,60,68,NaN,NaN,80,68,81,72,57,67,64,60,63,68,2,2,2,1,1,2,1,2,1,2,0.910720,0.484183,0.587810,0.782178,1.558760,0.896287,0.547371,0.229364,0.402145,0.201052
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,19,10,3,60,80,NaN,NaN,75,83,88,68,77,87,86,81,85,83,2,2,2,1,2,2,2,2,2,2,1.079568,0.407638,0.626708,0.690438,1.072299,1.197846,0.404371,0.316637,0.326065,0.354237
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,1,20,10,3,60,64,NaN,NaN,62,66,68,61,66,59,65,68,59,63,2,2,2,1,2,1,2,1,2,1,1.291880,0.561374,0.597180,0.536083,2.683902,0.323400,0.273148,0.206013,0.270270,0.072243
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,21,10,3,60,30,NaN,NaN,21,15,21,67,61,62,61,34,61,82,2,2,2,1,1,1,1,2,1,1,1.656576,0.670225,2.206538,0.383669,1.973636,0.237001,0.237321,0.623138,0.366083,1.497827
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,22,10,3,60,56,NaN,NaN,70,58,57,51,46,61,60,78,67,56,1,2,2,2,2,1,1,1,2,1,1.109623,0.515087,0.811444,0.517076,1.288085,0.445224,0.371850,0.329043,0.438671,1.132514
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,23,5,3,40,44,NaN,NaN,49,42,48,36,42,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,1.510343,0.516237,0.619261,0.973084,7.631390,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,24,10,1,48,40,NaN,NaN,45,56,48,57,44,56,44,49,27,48,1,1,2,1,1,1,1,1,2,2,1.287210,0.317550,0.892226,0.611672,2.544019,0.400230,0.326459,0.308116,0.273114,0.687092
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,25,5,1,40,32,NaN,NaN,29,54,41,30,22,NaN,NaN,NaN,NaN,NaN,2,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1.786253,0.586631,1.005190,0.636366,2.958792,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,26,10,1,60,80,NaN,NaN,47,83,53,64,84,85,89,84,91,80,1,2,1,1,2,2,2,2,2,2,0.877187,0.629357,0.424443,0.531103,2.328370,0.370280,0.413259,0.278955,0.133681,0.586962
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,27,5,3,80,60,NaN,NaN,71,68,80,54,81,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,5.515861,0.480375,0.793048,0.913684,4.486255,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,28,10,3,72,60,NaN,NaN,57,70,60,79,88,79,74,49,75,61,2,2,2,1,1,1,1,2,1,1,3.411639,0.368763,0.444523,0.357654,3.008881,0.266682,0.297972,0.199496,0.231821,0.704153
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,29,5,3,60,30,NaN,NaN,21,16,32,51,52,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,1.423050,0.320475,0.477782,0.273328,2.946863,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,30,10,1,52,60,NaN,NaN,52,58,49,40,41,56,49,49,63,61,1,2,1,1,2,2,2,1,2,2,1.072324,0.653683,0.430730,1.000626,2.616408,0.154399,0.265067,0.135780,0.237735,0.285575
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,31,5,1,40,60,NaN,NaN,46,45,45,69,60,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,1.401383,0.427105,0.902795,0.523533,1.264798,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,32,5,3,40,10,NaN,NaN,3,7,9,44,2,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,1.079039,0.562624,1.033476,1.334005,0.700853,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,33,5,3,40,32,NaN,NaN,41,34,30,36,25,NaN,NaN,NaN,NaN,NaN,1,2,2,2,2,NaN,NaN,NaN,NaN,NaN,1.158527,0.593953,0.660865,0.437092,0.445747,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,34,10,3,60,90,NaN,NaN,61,87,87,79,96,94,89,98,83,93,1,2,2,2,2,2,2,2,2,2,1.443714,0.772393,0.705547,0.461250,1.011153,0.405228,0.299719,0.134982,0.042818,0.017330
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,35,5,1,60,68,NaN,NaN,63,76,63,56,53,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,1.047318,0.809837,0.753130,0.800446,0.906301,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,36,5,3,48,60,NaN,NaN,57,76,37,58,47,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.911802,0.436925,0.592057,0.803102,0.525013,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,37,5,3,60,72,NaN,NaN,59,84,67,73,64,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,1.857606,0.506196,0.502209,0.475270,0.465033,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,38,10,3,40,20,NaN,NaN,35,15,26,21,16,10,25,17,20,14,1,2,2,2,2,2,2,2,2,2,0.823021,0.784194,1.257738,0.623086,0.526486,0.545951,0.516097,0.742088,0.283930,0.311805
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,39,5,1,60,52,NaN,NaN,61,60,70,56,74,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,0.898164,0.633360,0.426533,1.012884,0.306610,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,2,40,10,3,32,40,NaN,NaN,27,39,57,44,28,38,36,43,35,43,2,1,2,2,2,2,2,2,1,2,0.894841,0.403792,0.367655,0.827664,0.514614,0.551580,0.265008,0.421061,0.059996,0.257667
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,41,5,3,40,70,NaN,NaN,72,65,47,69,38,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,1.213244,0.387483,1.616916,0.376840,0.946232,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,42,10,3,70,40,NaN,NaN,68,48,39,42,55,67,66,63,75,64,1,2,2,2,1,1,1,1,1,1,0.833258,0.617095,0.890268,0.623641,0.383329,0.346224,0.132150,0.120151,0.000492,1.215244
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,43,5,1,28,40,NaN,NaN,39,27,38,25,20,NaN,NaN,NaN,NaN,NaN,1,1,2,1,1,NaN,NaN,NaN,NaN,NaN,1.415982,0.665902,1.002770,0.445007,0.341161,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,44,5,3,60,52,NaN,NaN,47,54,60,50,43,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,1.151210,0.492807,0.467778,0.510888,1.116969,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,45,5,3,48,40,NaN,NaN,33,40,36,37,46,NaN,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,NaN,NaN,NaN,NaN,1.114775,0.374116,0.771215,0.400641,0.295616,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,46,10,1,36,40,NaN,NaN,44,36,24,23,20,57,47,37,55,37,2,1,1,1,1,1,2,2,2,2,0.868835,0.877697,0.724109,0.578231,0.595933,0.405922,0.301978,0.329384,0.332131,0.317778
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,47,10,1,40,10,NaN,NaN,31,2,31,43,50,3,11,20,8,8,1,2,1,1,1,2,2,2,2,2,2.521597,0.426288,0.870877,0.876865,1.009831,1.203012,0.296359,0.179142,0.213247,0.065775
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,48,10,1,40,28,NaN,NaN,34,29,37,32,52,22,39,38,47,18,1,1,1,2,1,2,1,2,1,2,1.000825,0.301246,0.315149,0.602810,1.821883,0.445341,0.292697,0.018111,0.001014,0.000448
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,49,5,3,64,60,NaN,NaN,61,64,52,67,77,NaN,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,NaN,NaN,NaN,NaN,0.878655,0.583029,0.313206,0.824439,1.360343,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,50,10,1,40,60,NaN,NaN,40,36,41,58,38,32,54,46,67,31,1,1,1,2,1,1,2,1,2,1,2.095751,0.707696,0.400489,0.524799,0.416089,0.894176,0.193225,0.016892,0.058450,0.081419
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,51,10,3,40,60,NaN,NaN,88,37,48,75,35,55,46,64,40,54,2,1,2,2,1,2,1,2,1,2,0.997804,0.680397,0.293207,0.694228,1.152369,0.267996,0.234683,0.168431,0.152911,0.139169
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,52,10,1,40,44,NaN,NaN,26,37,32,41,37,49,52,35,38,41,1,1,1,2,1,2,1,2,1,2,1.118781,0.461282,0.311133,0.566232,1.242778,0.242324,0.176228,0.036939,0.000617,0.000451
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,53,5,3,36,40,NaN,NaN,48,38,38,41,51,NaN,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,NaN,NaN,NaN,NaN,1.249851,0.425742,0.514693,0.710044,1.109513,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,54,10,1,40,32,NaN,NaN,33,19,39,36,47,41,29,50,28,33,1,2,1,1,1,2,1,2,1,2,0.736352,0.476082,0.387696,0.879515,0.197601,1.205611,0.000974,0.070052,0.000473,0.382599
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,55,10,3,10,40,NaN,NaN,44,48,47,1,43,27,33,8,41,39,2,2,2,1,2,1,2,1,2,2,0.887825,0.670394,0.459005,0.501761,4.185923,0.000472,0.000474,0.000432,0.015515,0.213604
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,56,5,3,56,60,NaN,NaN,54,59,71,56,75,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.853183,0.382482,0.362462,0.711206,0.630314,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,57,10,1,48,60,NaN,NaN,46,41,66,40,52,61,59,55,52,28,1,1,2,1,2,1,2,1,2,1,1.943814,0.417608,0.606034,0.385565,0.459905,2.082950,0.309621,0.019051,0.000530,0.000425
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,58,5,3,40,20,NaN,NaN,50,15,31,8,28,NaN,NaN,NaN,NaN,NaN,1,2,2,2,1,NaN,NaN,NaN,NaN,NaN,1.240220,0.560495,0.741598,0.962031,0.548319,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,59,5,1,70,40,NaN,NaN,80,47,60,69,36,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,2.711196,0.561056,0.342056,0.530004,0.980117,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,3,60,5,3,40,60,NaN,NaN,70,52,57,47,72,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,1.287055,0.764058,0.258182,0.647060,0.710802,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,61,5,1,40,52,NaN,NaN,44,61,46,33,58,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,1.043732,0.466636,0.361374,0.676664,1.796307,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,62,10,3,48,40,NaN,NaN,51,44,49,24,52,42,52,30,48,52,2,2,1,2,1,2,1,2,1,1,3.042301,0.384081,0.553522,0.315020,1.078194,0.019336,0.000535,0.000513,0.000465,0.323669
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,63,5,1,10,40,NaN,NaN,13,59,6,9,32,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,1.982748,0.408049,0.382799,0.537013,0.616033,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,64,10,1,72,60,NaN,NaN,51,74,67,76,63,72,58,67,72,93,2,1,1,1,2,1,2,1,2,1,1.245397,0.676352,0.708518,0.432978,1.193378,0.064435,0.053511,0.060603,0.133087,0.169538
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,65,10,3,44,40,NaN,NaN,51,32,55,32,28,41,47,48,41,36,2,2,2,1,2,1,2,2,2,1,1.084978,1.354065,0.414590,0.632167,0.905717,0.001583,0.000531,0.343088,1.025990,0.077444
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,66,10,1,40,20,NaN,NaN,30,35,25,36,23,46,19,41,21,54,2,1,1,1,2,1,2,1,2,1,2.035194,0.698045,1.223690,1.006819,1.182196,0.425217,0.208309,0.304357,0.188806,0.251200
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,67,10,3,28,40,NaN,NaN,32,33,37,50,27,35,47,33,43,16,2,1,2,2,1,2,2,1,2,1,1.914774,1.044730,0.548929,0.682334,1.509818,0.000444,0.294853,1.413575,0.417646,2.134742
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,68,5,1,30,60,NaN,NaN,60,37,32,27,82,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,1.447054,0.662787,1.042221,0.497013,0.471198,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,69,5,1,60,40,NaN,NaN,65,73,38,62,52,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,1.088053,0.572679,0.672698,0.672138,0.270418,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,70,5,1,80,60,NaN,NaN,61,87,77,85,71,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.988097,0.606580,0.592688,1.092417,0.575787,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,71,10,3,40,52,NaN,NaN,40,56,43,50,39,56,57,61,46,50,1,2,2,2,1,2,1,2,1,2,1.351846,0.539759,0.512222,0.548121,0.995678,0.309612,0.160560,0.131279,0.277700,0.093419
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,72,10,1,40,60,NaN,NaN,44,50,58,43,53,38,54,53,61,30,1,1,2,1,2,1,2,1,2,1,1.156966,0.367755,0.510266,0.581251,1.400039,0.264485,0.264829,0.184336,0.234305,0.250035
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,73,10,1,40,70,NaN,NaN,39,40,65,50,70,38,65,38,76,21,1,1,2,1,2,1,2,1,2,1,1.081480,1.194313,0.708100,1.089131,1.869686,0.390172,0.000479,0.067823,0.062081,0.125408
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,74,5,1,48,40,NaN,NaN,48,46,46,48,48,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,1.253626,0.398898,0.328982,0.677787,0.193119,NaN,NaN,NaN,NaN,NaN
EE_EE_21-Oct-2017_121238_21-Oct-2017_2634A.mat,2634A,10,1,99,4,75,5,1,36,40,NaN,NaN,40,18,31,43,34,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.933591,0.618901,0.605249,0.460689,0.325781,NaN,NaN,NaN,NaN,NaN
