expt_name,replicationFlag,subjectID,order,age,iswoman,sessionNumber,game,gameLength,uc,m1,m2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,63.000000,5.000000,2.000000,36.666667,31.000000,35.000000,30.000000,42.000000,39.000000,21.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.232392,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,64.000000,10.000000,1.000000,47.000000,60.714286,52.000000,52.000000,33.000000,53.000000,51.000000,56.000000,40.000000,59.000000,57.000000,86.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.823050,0.823050,0.266593,0.156207,0.140894,0.108687
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,65.000000,5.000000,3.000000,46.000000,22.000000,32.000000,22.000000,41.000000,17.000000,17.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.166482,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,66.000000,5.000000,3.000000,64.000000,62.000000,68.000000,60.000000,59.000000,65.000000,61.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.142584,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,67.000000,5.000000,2.000000,31.333333,41.333333,31.000000,47.000000,19.000000,29.000000,46.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.400583,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,68.000000,10.000000,2.000000,20.250000,40.125000,40.000000,48.000000,20.000000,16.000000,33.000000,16.000000,42.000000,19.000000,36.000000,26.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.233324,0.233324,0.199879,0.090406,0.199672,0.184479
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,69.000000,10.000000,3.000000,41.714286,27.888889,30.000000,16.000000,46.000000,24.000000,30.000000,21.000000,28.000000,23.000000,58.000000,33.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.224976,0.224976,0.283419,0.360283,0.092739,0.234349
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,70.000000,5.000000,3.000000,64.000000,46.000000,53.000000,54.000000,57.000000,36.000000,41.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.316837,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,71.000000,5.000000,2.000000,44.000000,30.000000,54.000000,31.000000,25.000000,21.000000,44.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.231334,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,72.000000,5.000000,2.000000,42.000000,30.666667,33.000000,53.000000,32.000000,32.000000,41.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.074298,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,73.000000,5.000000,3.000000,16.000000,42.000000,35.000000,43.000000,10.000000,50.000000,22.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123840,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,74.000000,10.000000,1.000000,27.111111,40.000000,34.000000,21.000000,22.000000,35.000000,12.000000,26.000000,36.000000,41.000000,33.000000,19.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.283433,0.283433,0.217753,0.249865,0.076415,0.126425
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,75.000000,10.000000,3.000000,57.142857,60.777778,65.000000,62.000000,60.000000,72.000000,36.000000,52.000000,59.000000,60.000000,62.000000,49.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.318845,0.318845,0.108635,0.300147,0.157571,0.175280
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,76.000000,5.000000,2.000000,62.000000,48.000000,50.000000,55.000000,71.000000,35.000000,65.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.223501,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,77.000000,10.000000,3.000000,40.714286,36.000000,31.000000,30.000000,37.000000,50.000000,38.000000,38.000000,54.000000,49.000000,28.000000,31.000000,2.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.216607,0.216607,0.289760,0.349159,0.341398,0.249952
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,78.000000,10.000000,2.000000,38.625000,27.250000,30.000000,30.000000,39.000000,33.000000,10.000000,27.000000,39.000000,45.000000,48.000000,46.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.133489,0.133489,1.274230,0.482424,0.549957,0.408190
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,79.000000,5.000000,2.000000,38.666667,44.333333,50.000000,50.000000,34.000000,36.000000,32.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.217344,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,80.000000,5.000000,2.000000,35.000000,61.000000,65.000000,60.000000,41.000000,30.000000,58.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.125285,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,81.000000,5.000000,2.000000,63.666667,37.666667,36.000000,42.000000,54.000000,65.000000,35.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.283333,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,82.000000,5.000000,3.000000,26.500000,40.750000,43.000000,44.000000,38.000000,23.000000,38.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.126364,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,83.000000,10.000000,3.000000,32.857143,40.666667,34.000000,32.000000,37.000000,47.000000,34.000000,41.000000,28.000000,39.000000,44.000000,40.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.217852,0.217852,0.249903,0.432501,0.217497,0.175194
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,84.000000,5.000000,2.000000,63.000000,63.666667,61.000000,64.000000,64.000000,69.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.265428,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,85.000000,10.000000,2.000000,60.750000,53.125000,65.000000,55.000000,51.000000,45.000000,59.000000,50.000000,56.000000,48.000000,65.000000,49.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.208712,0.208712,0.234627,0.125200,0.249527,0.182962
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,86.000000,10.000000,3.000000,62.428571,40.333333,67.000000,35.000000,22.000000,54.000000,42.000000,57.000000,29.000000,69.000000,32.000000,54.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.266421,0.266421,0.215778,0.141962,0.216788,0.183271
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,87.000000,10.000000,1.000000,19.111111,41.428571,18.000000,36.000000,24.000000,15.000000,22.000000,33.000000,52.000000,28.000000,53.000000,17.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.191954,0.191954,0.266714,0.108521,0.125835,0.058512
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,88.000000,5.000000,2.000000,59.333333,51.000000,69.000000,58.000000,54.000000,49.000000,51.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250853,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,89.000000,10.000000,2.000000,61.750000,36.500000,38.000000,68.000000,56.000000,27.000000,64.000000,34.000000,67.000000,51.000000,55.000000,44.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.225470,0.225470,0.507002,0.175269,0.068710,0.083812
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,90.000000,10.000000,3.000000,40.000000,31.000000,49.000000,30.000000,25.000000,32.000000,30.000000,42.000000,35.000000,36.000000,52.000000,34.000000,1.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.464997,0.464997,0.158776,0.033881,0.176603,0.141840
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,91.000000,5.000000,2.000000,54.333333,63.666667,65.000000,53.000000,71.000000,65.000000,55.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.225354,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,92.000000,5.000000,1.000000,38.000000,32.500000,36.000000,39.000000,39.000000,28.000000,37.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.242088,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,93.000000,5.000000,3.000000,43.000000,61.750000,64.000000,55.000000,39.000000,57.000000,47.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.300120,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,94.000000,10.000000,2.000000,39.625000,60.750000,67.000000,28.000000,68.000000,38.000000,51.000000,46.000000,56.000000,48.000000,59.000000,37.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.150819,0.150819,0.225187,0.124899,0.422811,0.201180
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,95.000000,10.000000,1.000000,41.222222,31.285714,47.000000,26.000000,55.000000,31.000000,37.000000,32.000000,58.000000,44.000000,34.000000,27.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.249963,0.249963,0.126573,0.125498,0.189587,0.150260
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,96.000000,10.000000,1.000000,40.000000,62.428571,66.000000,44.000000,37.000000,35.000000,40.000000,54.000000,37.000000,68.000000,56.000000,28.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.291494,0.291494,0.174261,0.198775,0.216389,0.158552
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,97.000000,10.000000,2.000000,61.500000,57.375000,48.000000,47.000000,49.000000,69.000000,65.000000,55.000000,43.000000,71.000000,72.000000,54.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.248607,0.248607,0.274628,0.358261,0.891990,0.200038
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,98.000000,5.000000,3.000000,53.000000,30.500000,51.000000,47.000000,33.000000,18.000000,55.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.207781,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,99.000000,5.000000,1.000000,37.250000,67.000000,36.000000,42.000000,36.000000,59.000000,35.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.341297,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,100.000000,10.000000,2.000000,38.375000,39.375000,43.000000,30.000000,32.000000,38.000000,36.000000,35.000000,35.000000,39.000000,37.000000,41.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.250979,0.250979,0.299716,0.191852,0.125362,0.126395
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,101.000000,10.000000,2.000000,29.375000,39.250000,30.000000,46.000000,31.000000,48.000000,32.000000,27.000000,33.000000,39.000000,24.000000,24.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.158648,0.158648,0.208513,0.108235,0.091072,0.033816
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,102.000000,5.000000,1.000000,30.250000,40.000000,30.000000,36.000000,25.000000,38.000000,28.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.197870,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,103.000000,10.000000,2.000000,39.500000,34.375000,32.000000,48.000000,42.000000,26.000000,41.000000,42.000000,35.000000,42.000000,44.000000,41.000000,2.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.191948,0.191948,0.126299,0.175461,0.067016,0.058090
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,104.000000,5.000000,2.000000,35.666667,33.333333,38.000000,39.000000,36.000000,32.000000,32.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.233275,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,105.000000,10.000000,2.000000,40.250000,27.750000,31.000000,38.000000,31.000000,27.000000,43.000000,21.000000,47.000000,38.000000,37.000000,26.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.299239,0.299239,0.158430,0.142008,0.058832,0.109053
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,106.000000,5.000000,2.000000,36.666667,20.333333,39.000000,14.000000,34.000000,14.000000,33.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.125327,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,107.000000,5.000000,2.000000,32.000000,35.333333,32.000000,31.000000,40.000000,21.000000,45.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333482,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,108.000000,5.000000,1.000000,57.000000,47.000000,48.000000,41.000000,54.000000,66.000000,53.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.215415,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,109.000000,10.000000,2.000000,32.000000,40.125000,41.000000,28.000000,36.000000,47.000000,34.000000,30.000000,36.000000,28.000000,41.000000,36.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,0.110055,0.110055,0.340557,0.125106,0.159095,0.157607
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,110.000000,10.000000,3.000000,58.285714,60.333333,69.000000,58.000000,59.000000,64.000000,62.000000,60.000000,62.000000,55.000000,53.000000,69.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.158250,0.158250,0.075158,0.199990,0.208637,0.050402
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,111.000000,5.000000,2.000000,22.333333,41.666667,18.000000,30.000000,36.000000,47.000000,42.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084012,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,112.000000,10.000000,3.000000,37.857143,26.444444,36.000000,11.000000,17.000000,32.000000,24.000000,30.000000,34.000000,35.000000,43.000000,33.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.149666,0.149666,0.083817,0.150038,0.050500,0.141849
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,113.000000,5.000000,2.000000,63.333333,40.000000,40.000000,44.000000,65.000000,73.000000,52.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.315941,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,114.000000,5.000000,1.000000,38.250000,35.500000,35.000000,58.000000,36.000000,28.000000,24.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108481,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,115.000000,10.000000,2.000000,19.750000,40.375000,23.000000,24.000000,55.000000,38.000000,12.000000,41.000000,13.000000,31.000000,16.000000,20.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.274731,0.274731,0.191948,0.266151,0.682662,0.316293
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,116.000000,10.000000,1.000000,60.888889,50.714286,71.000000,64.000000,74.000000,46.000000,64.000000,51.000000,56.000000,51.000000,73.000000,69.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.267663,0.267663,0.149751,0.184401,0.126385,0.100152
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,117.000000,5.000000,2.000000,54.000000,62.333333,37.000000,69.000000,60.000000,65.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.152669,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,118.000000,10.000000,1.000000,39.222222,59.571429,35.000000,41.000000,65.000000,32.000000,32.000000,60.000000,40.000000,40.000000,36.000000,60.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.209339,0.209339,0.109770,0.233417,0.182960,0.125195
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,119.000000,10.000000,1.000000,39.777778,35.714286,29.000000,41.000000,39.000000,44.000000,35.000000,26.000000,30.000000,29.000000,35.000000,40.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.300212,0.300212,0.041950,0.017080,0.023835,0.033833
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,120.000000,5.000000,1.000000,61.250000,52.000000,61.000000,65.000000,61.000000,66.000000,43.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108577,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,121.000000,10.000000,1.000000,52.888889,62.571429,62.000000,43.000000,56.000000,47.000000,53.000000,54.000000,54.000000,53.000000,58.000000,58.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.215542,0.215542,0.216764,0.141918,0.183144,0.126550
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,122.000000,5.000000,2.000000,54.000000,56.333333,46.000000,49.000000,58.000000,49.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.175342,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,123.000000,5.000000,2.000000,35.333333,19.000000,38.000000,20.000000,19.000000,27.000000,41.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.100500,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,124.000000,5.000000,3.000000,61.000000,53.500000,66.000000,57.000000,64.000000,43.000000,50.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.306811,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,125.000000,5.000000,2.000000,30.000000,43.000000,20.000000,41.000000,45.000000,33.000000,43.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.050158,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,126.000000,5.000000,1.000000,56.000000,67.000000,65.000000,70.000000,55.000000,63.000000,64.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.283313,NaN,NaN,NaN,NaN,NaN
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,127.000000,10.000000,2.000000,48.375000,61.250000,36.000000,54.000000,54.000000,79.000000,55.000000,45.000000,65.000000,54.000000,64.000000,56.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.308271,0.308271,0.125252,0.200015,0.158622,0.266387
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,128.000000,10.000000,1.000000,39.444444,19.142857,32.000000,38.000000,22.000000,52.000000,16.000000,39.000000,16.000000,32.000000,34.000000,39.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.249264,0.249264,0.074902,0.108592,0.016937,0.017185
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,129.000000,10.000000,2.000000,60.375000,49.250000,61.000000,55.000000,57.000000,33.000000,58.000000,57.000000,71.000000,52.000000,60.000000,62.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.066936,0.066936,0.108579,0.283563,0.092064,0.067328
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,130.000000,10.000000,2.000000,59.875000,39.375000,27.000000,57.000000,69.000000,36.000000,61.000000,46.000000,57.000000,47.000000,68.000000,69.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,0.141494,0.141494,0.157613,1.514863,0.092090,0.066997
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,131.000000,10.000000,3.000000,27.571429,40.111111,32.000000,34.000000,30.000000,40.000000,33.000000,19.000000,27.000000,35.000000,24.000000,45.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,0.234696,0.234696,0.075071,0.050476,0.125335,0.017173
RFPC,1,25.000000,0.000000,20.000000,1.000000,54.000000,132.000000,10.000000,2.000000,41.625000,32.000000,34.000000,38.000000,28.000000,48.000000,26.000000,34.000000,25.000000,32.000000,34.000000,42.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,0.197254,0.197254,0.017071,0.092024,0.033973,0.067158
