expt_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,63.000000,5.000000,1.000000,30.000000,60.000000,NaN,NaN,19.000000,26.000000,63.000000,24.000000,69.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.697732,0.457194,0.339608,1.888876,1.208079,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,64.000000,10.000000,2.000000,60.000000,64.000000,NaN,NaN,57.000000,48.000000,64.000000,60.000000,65.000000,57.000000,49.000000,64.000000,54.000000,49.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.554917,0.336158,0.383596,0.348763,2.916203,0.278734,0.320334,1.246793,0.272816,0.272945
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,65.000000,10.000000,3.000000,30.000000,60.000000,NaN,NaN,28.000000,54.000000,66.000000,73.000000,57.000000,56.000000,63.000000,69.000000,68.000000,62.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.480164,0.258056,0.571847,1.808768,0.793868,0.390622,0.259108,0.044341,0.519081,0.588999
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,66.000000,5.000000,2.000000,40.000000,28.000000,NaN,NaN,45.000000,24.000000,51.000000,21.000000,41.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.849789,0.434477,0.535124,3.580665,0.572443,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,67.000000,5.000000,3.000000,60.000000,56.000000,NaN,NaN,49.000000,54.000000,61.000000,83.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.585140,0.390569,0.388490,0.391666,8.628222,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,68.000000,5.000000,1.000000,40.000000,60.000000,NaN,NaN,30.000000,57.000000,35.000000,44.000000,69.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.594101,0.374618,0.300942,0.509691,1.100302,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,69.000000,5.000000,1.000000,40.000000,32.000000,NaN,NaN,29.000000,45.000000,45.000000,27.000000,40.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.443422,0.374678,0.411572,0.631024,2.250130,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,70.000000,10.000000,1.000000,60.000000,72.000000,NaN,NaN,62.000000,53.000000,74.000000,61.000000,77.000000,77.000000,77.000000,69.000000,75.000000,54.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.960779,0.415038,0.537505,0.400059,3.108714,0.336521,0.262314,0.278894,1.073291,0.368006
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,71.000000,10.000000,3.000000,40.000000,36.000000,NaN,NaN,23.000000,33.000000,34.000000,52.000000,33.000000,32.000000,40.000000,44.000000,38.000000,32.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.548921,0.355559,0.312552,0.408754,1.204823,0.559191,3.781495,4.132848,1.228574,0.692862
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,72.000000,5.000000,2.000000,60.000000,52.000000,NaN,NaN,60.000000,59.000000,55.000000,55.000000,63.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.684017,0.372857,0.305538,0.410627,4.165707,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,73.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,44.000000,62.000000,53.000000,61.000000,68.000000,58.000000,75.000000,50.000000,57.000000,60.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.516843,0.339665,0.258790,0.333536,1.715360,0.305184,0.340075,0.295702,1.159751,0.897714
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,74.000000,10.000000,1.000000,60.000000,48.000000,NaN,NaN,65.000000,61.000000,61.000000,62.000000,54.000000,66.000000,56.000000,60.000000,63.000000,50.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.601994,0.326008,0.389425,0.633007,4.923909,1.299574,0.987337,0.901554,1.348869,0.535034
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,75.000000,5.000000,1.000000,80.000000,60.000000,NaN,NaN,69.000000,88.000000,70.000000,89.000000,73.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.885196,0.462963,0.488163,0.343864,1.350249,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,76.000000,5.000000,3.000000,40.000000,44.000000,NaN,NaN,48.000000,47.000000,32.000000,29.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.451571,0.438115,0.489158,0.407907,3.341136,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,77.000000,10.000000,1.000000,70.000000,40.000000,NaN,NaN,47.000000,58.000000,58.000000,77.000000,69.000000,67.000000,81.000000,64.000000,71.000000,73.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.462850,0.543218,0.462296,0.408353,2.131387,0.350598,0.301870,1.023266,0.430724,0.265828
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,78.000000,10.000000,2.000000,60.000000,68.000000,NaN,NaN,54.000000,70.000000,80.000000,76.000000,66.000000,76.000000,53.000000,60.000000,74.000000,70.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,0.762365,0.344321,0.398631,0.691348,0.907874,5.385589,0.502697,2.278906,1.354686,0.332861
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,79.000000,5.000000,1.000000,90.000000,60.000000,NaN,NaN,90.000000,91.000000,97.000000,56.000000,87.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.500029,0.475687,0.317289,0.340716,0.260640,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,80.000000,10.000000,1.000000,40.000000,60.000000,NaN,NaN,47.000000,66.000000,60.000000,27.000000,47.000000,59.000000,52.000000,52.000000,62.000000,51.000000,1.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,0.526429,0.773064,0.426607,0.437419,6.414737,3.409295,1.119315,1.293383,4.356565,0.770742
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,81.000000,10.000000,2.000000,32.000000,40.000000,NaN,NaN,20.000000,38.000000,31.000000,48.000000,39.000000,50.000000,54.000000,39.000000,38.000000,43.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.462179,0.344039,0.245988,0.281824,4.242534,0.422895,0.313481,0.264107,0.497979,1.496540
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,82.000000,5.000000,1.000000,52.000000,60.000000,NaN,NaN,61.000000,50.000000,58.000000,60.000000,50.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.655955,0.256524,0.651746,1.332206,3.802926,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,83.000000,5.000000,2.000000,10.000000,40.000000,NaN,NaN,39.000000,28.000000,16.000000,49.000000,39.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.656227,0.354249,0.520659,0.814783,1.554778,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,84.000000,5.000000,2.000000,10.000000,40.000000,NaN,NaN,46.000000,6.000000,1.000000,40.000000,36.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.726419,0.413866,0.394723,0.375346,1.204166,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,85.000000,5.000000,3.000000,28.000000,40.000000,NaN,NaN,47.000000,29.000000,42.000000,27.000000,39.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.471113,0.312299,0.344173,0.854372,0.784657,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,86.000000,5.000000,3.000000,60.000000,30.000000,NaN,NaN,57.000000,18.000000,21.000000,5.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.531783,0.339449,0.490483,0.465809,2.348256,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,87.000000,5.000000,3.000000,60.000000,52.000000,NaN,NaN,50.000000,57.000000,40.000000,56.000000,53.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.501692,0.375615,0.340724,0.354189,5.881365,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,88.000000,10.000000,3.000000,60.000000,80.000000,NaN,NaN,75.000000,76.000000,68.000000,48.000000,81.000000,88.000000,92.000000,71.000000,85.000000,80.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.408768,0.293178,0.269387,0.342508,0.325428,0.252681,0.246971,0.697480,0.342905,0.276615
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,89.000000,5.000000,1.000000,30.000000,60.000000,NaN,NaN,85.000000,37.000000,23.000000,29.000000,62.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.541165,0.410901,0.399543,0.748671,1.584562,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,3.000000,90.000000,5.000000,3.000000,40.000000,44.000000,NaN,NaN,36.000000,29.000000,46.000000,36.000000,37.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.429161,0.359478,0.373239,0.346047,5.352698,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,91.000000,5.000000,2.000000,36.000000,40.000000,NaN,NaN,23.000000,34.000000,38.000000,34.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.638239,0.369039,0.365719,0.411852,9.983483,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,92.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,14.000000,5.000000,34.000000,33.000000,11.000000,35.000000,52.000000,51.000000,41.000000,37.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.454002,0.289270,0.417371,0.365103,1.624982,0.282233,0.276295,0.148092,0.250439,0.187075
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,93.000000,10.000000,3.000000,60.000000,90.000000,NaN,NaN,97.000000,97.000000,91.000000,69.000000,91.000000,99.000000,99.000000,86.000000,91.000000,81.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.358825,0.389587,0.282853,0.410622,0.289309,0.005277,0.364805,0.088802,0.297369,0.303466
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,94.000000,5.000000,2.000000,40.000000,60.000000,NaN,NaN,57.000000,47.000000,62.000000,44.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.615207,0.995301,0.511520,2.742361,0.289904,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,95.000000,5.000000,3.000000,40.000000,70.000000,NaN,NaN,35.000000,53.000000,72.000000,64.000000,79.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.537330,0.240414,0.411152,0.480041,1.288764,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,96.000000,10.000000,2.000000,64.000000,60.000000,NaN,NaN,64.000000,43.000000,59.000000,63.000000,62.000000,60.000000,73.000000,68.000000,79.000000,62.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.527983,0.374608,0.300764,0.276818,4.910330,0.327417,0.325507,0.220011,0.357781,0.314913
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,97.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,31.000000,9.000000,41.000000,14.000000,34.000000,36.000000,64.000000,35.000000,55.000000,48.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.536957,0.314332,0.288539,0.297158,0.488995,3.784278,0.360858,0.219790,1.974731,0.319153
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,98.000000,10.000000,2.000000,40.000000,70.000000,NaN,NaN,72.000000,50.000000,59.000000,37.000000,70.000000,51.000000,80.000000,92.000000,68.000000,72.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.526402,0.422522,0.305173,0.249043,6.306385,0.145538,0.047650,0.216911,0.188517,0.295096
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,99.000000,10.000000,1.000000,60.000000,52.000000,NaN,NaN,63.000000,57.000000,59.000000,49.000000,53.000000,55.000000,56.000000,59.000000,72.000000,76.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.584185,0.693176,0.372405,0.434190,2.205160,0.221259,0.496794,1.327843,0.635685,0.293602
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,100.000000,5.000000,1.000000,80.000000,60.000000,NaN,NaN,69.000000,95.000000,85.000000,79.000000,83.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.509988,0.453701,0.438430,0.401870,1.269995,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,101.000000,10.000000,2.000000,40.000000,20.000000,NaN,NaN,21.000000,53.000000,35.000000,20.000000,33.000000,23.000000,42.000000,56.000000,51.000000,44.000000,2.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.445932,0.375241,0.332771,0.316554,11.899345,2.472228,1.375486,0.265490,0.314552,0.240658
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,102.000000,5.000000,2.000000,64.000000,60.000000,NaN,NaN,50.000000,48.000000,59.000000,59.000000,52.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.513730,0.402060,1.135099,1.588553,3.831334,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,103.000000,5.000000,1.000000,40.000000,60.000000,NaN,NaN,47.000000,55.000000,50.000000,52.000000,62.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.444301,0.318651,0.287418,0.368151,5.220560,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,104.000000,10.000000,2.000000,40.000000,52.000000,NaN,NaN,57.000000,39.000000,46.000000,40.000000,51.000000,63.000000,62.000000,51.000000,47.000000,40.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.488730,0.313838,0.282007,0.313917,3.601821,0.321666,0.257053,0.208391,0.283647,0.355790
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,105.000000,5.000000,2.000000,68.000000,60.000000,NaN,NaN,59.000000,73.000000,65.000000,53.000000,61.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.760598,0.406433,0.465602,0.348195,5.410283,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,106.000000,10.000000,1.000000,40.000000,60.000000,NaN,NaN,46.000000,61.000000,31.000000,51.000000,68.000000,61.000000,66.000000,52.000000,60.000000,67.000000,1.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.613018,0.425066,0.340256,0.410493,1.086885,0.341827,0.923901,0.256038,0.425169,0.387581
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,107.000000,10.000000,1.000000,52.000000,40.000000,NaN,NaN,37.000000,37.000000,43.000000,54.000000,55.000000,36.000000,47.000000,70.000000,53.000000,59.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.542866,0.340842,0.492963,0.396127,3.881897,2.212467,0.356642,0.377967,0.356865,0.363729
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,108.000000,10.000000,3.000000,60.000000,68.000000,NaN,NaN,67.000000,61.000000,74.000000,62.000000,88.000000,72.000000,61.000000,70.000000,60.000000,63.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.470212,0.352743,0.342678,0.389493,1.305282,0.441084,0.201580,0.253258,0.639219,0.294411
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,109.000000,10.000000,3.000000,60.000000,64.000000,NaN,NaN,63.000000,78.000000,44.000000,65.000000,66.000000,68.000000,60.000000,65.000000,74.000000,60.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.520493,0.310234,0.408109,0.739427,7.048755,0.464857,0.818522,0.675247,0.379314,0.247362
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,110.000000,5.000000,1.000000,90.000000,60.000000,NaN,NaN,95.000000,90.000000,47.000000,91.000000,95.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.592808,0.348753,0.474287,0.274616,0.206022,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,111.000000,10.000000,2.000000,60.000000,90.000000,NaN,NaN,56.000000,77.000000,82.000000,44.000000,98.000000,85.000000,81.000000,85.000000,83.000000,97.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.465118,0.323439,0.603632,0.534173,5.188217,0.234241,0.204306,0.165766,0.227156,0.244766
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,112.000000,5.000000,2.000000,40.000000,32.000000,NaN,NaN,25.000000,23.000000,40.000000,32.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.806661,0.307648,0.586432,0.375525,2.685161,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,113.000000,5.000000,1.000000,68.000000,60.000000,NaN,NaN,67.000000,70.000000,63.000000,67.000000,70.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.488765,0.345281,0.289570,0.345581,2.719362,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,114.000000,10.000000,1.000000,36.000000,40.000000,NaN,NaN,43.000000,29.000000,40.000000,47.000000,50.000000,29.000000,52.000000,34.000000,40.000000,30.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.618797,0.334606,0.366420,0.299560,2.756461,7.925345,0.425062,0.466405,1.201925,0.388336
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,115.000000,10.000000,2.000000,60.000000,56.000000,NaN,NaN,60.000000,49.000000,67.000000,68.000000,52.000000,73.000000,53.000000,44.000000,54.000000,58.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.647226,0.290589,0.457985,0.469370,4.373237,0.188843,0.241524,0.274278,0.481970,0.353508
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,116.000000,10.000000,2.000000,60.000000,48.000000,NaN,NaN,61.000000,69.000000,50.000000,51.000000,53.000000,65.000000,68.000000,71.000000,56.000000,60.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.439161,0.418869,0.326556,0.309401,0.726587,0.236271,0.374353,0.435023,0.195935,0.063333
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,117.000000,5.000000,2.000000,60.000000,48.000000,NaN,NaN,57.000000,65.000000,49.000000,54.000000,60.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.640333,0.292908,0.332278,0.307834,4.043200,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,118.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,28.000000,46.000000,42.000000,53.000000,70.000000,55.000000,72.000000,54.000000,51.000000,68.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.408615,0.299213,0.283708,0.278232,4.669900,0.208394,0.211781,0.134347,0.243699,0.174105
SZcontrols,EE_063808_date_20160217T165725.mat,50.000000,0.000000,1.000000,4.000000,119.000000,10.000000,3.000000,60.000000,40.000000,NaN,NaN,54.000000,37.000000,34.000000,57.000000,76.000000,57.000000,58.000000,52.000000,53.000000,55.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.451075,0.277752,0.327358,0.527259,1.518000,0.283268,0.339140,0.408382,0.331402,0.176815
